curr time	start	end	position
17:44	871	483	221.497
17:45	871	483	265.797
17:46	871	483	310.096
17:47	871	483	354.396
17:48	871	483	398.695
17:49	871	483	442.995
17:50	871	483	487.294
17:51	871	483	531.593
17:52	871	483	575.893
17:53	871	483	620.192
17:54	871	483	664.492
17:55	871	483	708.791
17:56	871	483	753.091
17:57	871	483	797.39
17:58	483	452	0
17:59	483	452	44.2995
18:0	483	452	88.5989
18:1	483	452	132.898
18:2	483	452	177.198
18:3	483	452	221.497
18:4	483	452	265.797
18:5	483	452	310.096
18:6	483	452	354.396
18:7	483	452	398.695
18:8	483	452	442.995
18:9	483	452	487.294
18:7	452	483	0
18:8	452	483	285.898
18:9	483	871	0
18:10	483	871	285.898
18:11	483	871	571.796
18:12	871	444	0
18:13	871	444	285.898
18:14	444	502	0
18:15	502	1284	0
18:16	502	1284	285.898
18:17	1284	506	0
18:18	1284	506	285.898
18:19	506	647	0
18:20	647	1481	0
18:21	647	1481	285.898
18:22	1481	954	0
18:23	1481	954	285.898
18:24	954	948	0
18:25	948	590	0
18:26	948	590	285.898
18:27	590	603	0
18:28	590	603	285.898
18:29	590	603	571.796
18:30	603	605	0
18:31	603	605	285.898
18:32	603	605	571.796
18:33	605	1332	0
18:34	605	1332	285.898
18:35	1332	604	0
18:36	604	1334	0
18:37	1334	1335	0
18:38	1335	1198	0
18:39	1198	1195	0
18:40	1198	1195	285.898
18:41	1198	1195	571.796
18:42	1198	1195	857.694
18:43	1195	1199	0
18:44	1195	1199	285.898
18:45	1199	1151	0
18:46	1151	1089	0
18:47	1151	1089	285.898
18:48	1151	1089	571.796
18:49	1151	1089	857.694
18:50	1089	633	0
18:51	1089	633	285.898
18:39	633	750	0
18:40	633	750	134.491
18:41	633	750	268.981
18:42	750	30	0
18:43	750	30	134.491
18:44	30	26	0
18:45	30	26	134.491
18:46	26	634	0
18:47	26	634	134.491
18:48	26	634	268.981
18:49	26	634	403.472
18:50	634	877	0
18:51	634	877	134.491
18:49	877	1019	0
18:50	877	1019	241.278
18:51	1019	1078	0
18:52	1078	744	0
18:53	1078	744	241.278
18:54	744	1081	0
18:55	744	1081	241.278
18:56	744	1081	482.556
18:57	1081	432	0
18:58	1081	432	241.278
18:59	432	1073	0
19:0	1073	194	0
19:1	1073	194	241.278
19:2	194	1326	0
19:3	1326	1365	0
19:4	1365	1364	0
19:5	1364	1173	0
19:6	1173	1169	0
19:7	1169	1046	0
19:8	1169	1046	241.278
19:9	1046	1325	0
19:10	1325	1047	0
19:11	1047	645	0
19:12	1047	645	241.278
19:4	645	1171	0
19:5	1171	520	0
19:6	520	656	0
19:7	656	655	0
19:8	655	653	0
19:9	653	1057	0
19:10	1057	1196	0
19:11	1196	1053	0
19:12	1053	1432	0
19:13	1432	1109	0
19:6	1109	534	0
19:7	1109	534	566.448
19:8	534	536	0
19:9	536	539	0
19:10	539	548	0
19:11	548	547	0
19:12	547	627	0
19:13	627	1421	0
19:14	1421	1260	0
19:15	1260	1261	0
19:16	1261	1555	0
19:17	1555	1554	0
19:11	1554	1555	0
19:12	1555	1261	0
19:13	1261	1260	0
19:14	1260	1421	0
19:15	1421	627	0
19:16	627	547	0
19:17	547	546	0
19:18	546	1431	0
19:19	1431	1140	0
19:20	1140	1230	0
19:21	1230	1429	0
19:22	1429	1231	0
19:23	1429	1231	498.608
19:24	1231	269	0
19:25	269	270	0
19:26	270	1266	0
19:27	1266	872	0
19:28	872	892	0
19:29	892	1254	0
19:30	1254	1475	0
19:31	1475	1396	0
19:32	1396	1476	0
19:22	1476	1356	0
19:23	1476	1356	11.9954
19:24	1476	1356	23.9907
19:25	1476	1356	35.9861
19:26	1476	1356	47.9815
19:27	1476	1356	59.9768
19:28	1476	1356	71.9722
19:29	1476	1356	83.9676
19:30	1476	1356	95.9629
19:31	1476	1356	107.958
19:32	1476	1356	119.954
19:33	1476	1356	131.949
19:34	1476	1356	143.944
19:35	1476	1356	155.94
19:36	1476	1356	167.935
19:37	1476	1356	179.931
19:38	1356	1357	0
19:39	1356	1357	11.9954
19:40	1356	1357	23.9907
19:41	1356	1357	35.9861
19:42	1356	1357	47.9815
19:43	1356	1357	59.9768
19:44	1356	1357	71.9722
19:45	1356	1357	83.9676
19:45	1357	1356	0
19:46	1356	1476	0
19:47	1356	1476	139.596
19:48	1476	1396	0
19:49	1396	1475	0
19:50	1396	1475	139.596
19:51	1475	1254	0
19:52	1475	1254	139.596
19:53	1475	1254	279.191
19:54	1254	892	0
19:55	1254	892	139.596
19:56	1254	892	279.191
19:57	892	893	0
19:58	892	893	139.596
19:59	893	1512	0
20:0	893	1512	139.596
20:1	1512	449	0
20:2	449	448	0
20:3	448	86	0
20:4	448	86	139.596
20:5	448	86	279.191
20:6	86	225	0
20:7	86	225	139.596
