curr time	start	end	position
17:42	1356	1357	29.3821
17:43	1356	1357	34.2791
17:44	1356	1357	39.1761
17:45	1356	1357	44.0731
17:46	1356	1357	48.9701
17:47	1356	1357	53.8671
17:48	1356	1357	58.7641
17:49	1356	1357	63.6611
17:50	1356	1357	68.5582
17:51	1356	1357	73.4552
17:52	1356	1357	78.3522
17:53	1356	1357	83.2492
17:54	1356	1357	88.1462
17:53	1357	1356	0
17:54	1356	1476	0
17:55	1476	1396	0
17:56	1396	1475	0
17:57	1475	1254	0
17:58	1254	892	0
17:59	892	893	0
18:0	893	1512	0
18:1	1512	1509	0
18:2	1509	1515	0
18:3	1515	894	0
17:54	894	1511	0
17:55	1511	895	0
17:56	895	445	0
17:57	445	871	0
17:58	871	483	0
17:59	483	1660	0
18:0	1660	1168	0
18:1	1168	882	0
18:2	882	1114	0
18:3	1114	451	0
18:4	451	1235	0
18:5	1235	905	0
18:6	905	1292	0
18:7	1292	376	0
18:8	376	1400	0
18:9	1400	220	0
17:54	220	1400	0
17:55	220	1400	15.2302
17:56	220	1400	30.4604
17:57	220	1400	45.6906
17:58	220	1400	60.9208
17:59	220	1400	76.1509
18:0	220	1400	91.3811
18:1	220	1400	106.611
18:2	220	1400	121.842
18:3	220	1400	137.072
18:4	220	1400	152.302
18:5	220	1400	167.532
18:6	220	1400	182.762
18:7	220	1400	197.992
18:8	220	1400	213.223
18:9	1400	376	0
18:10	1400	376	15.2302
18:11	1400	376	30.4604
18:12	1400	376	45.6906
18:13	1400	376	60.9208
18:14	1400	376	76.1509
18:15	1400	376	91.3811
18:16	1400	376	106.611
18:17	1400	376	121.842
18:18	376	1292	0
18:19	376	1292	15.2302
18:20	376	1292	30.4604
18:21	376	1292	45.6906
18:22	376	1292	60.9208
18:23	376	1292	76.1509
18:24	376	1292	91.3811
18:25	376	1292	106.611
18:26	376	1292	121.842
18:27	376	1292	137.072
18:28	376	1292	152.302
18:29	376	1292	167.532
18:30	376	1292	182.762
18:31	376	1292	197.992
18:32	376	1292	213.223
18:33	376	1292	228.453
18:34	376	1292	243.683
18:35	376	1292	258.913
18:36	376	1292	274.143
18:37	376	1292	289.374
18:38	376	1292	304.604
18:39	376	1292	319.834
18:40	376	1292	335.064
18:41	376	1292	350.294
18:42	376	1292	365.525
18:43	376	1292	380.755
18:44	376	1292	395.985
18:45	376	1292	411.215
18:46	376	1292	426.445
18:47	376	1292	441.675
18:48	376	1292	456.906
18:49	376	1292	472.136
18:50	376	1292	487.366
18:51	376	1292	502.596
18:52	376	1292	517.826
18:53	376	1292	533.057
18:54	376	1292	548.287
18:55	376	1292	563.517
18:56	376	1292	578.747
18:57	1292	905	0
18:58	1292	905	15.2302
18:59	1292	905	30.4604
19:0	1292	905	45.6906
19:1	1292	905	60.9208
19:2	1292	905	76.1509
19:3	1292	905	91.3811
19:4	1292	905	106.611
19:5	1292	905	121.842
19:6	1292	905	137.072
19:7	1292	905	152.302
19:8	1292	905	167.532
19:9	905	910	0
19:10	905	910	15.2302
19:11	905	910	30.4604
19:12	905	910	45.6906
19:13	905	910	60.9208
19:14	905	910	76.1509
19:15	910	911	0
19:16	910	911	15.2302
19:17	910	911	30.4604
19:18	910	911	45.6906
19:19	910	911	60.9208
19:20	910	911	76.1509
19:21	910	911	91.3811
19:22	910	911	106.611
19:23	910	911	121.842
19:24	910	911	137.072
19:25	911	909	0
19:26	911	909	15.2302
19:27	911	909	30.4604
19:28	911	909	45.6906
19:29	911	909	60.9208
19:30	911	909	76.1509
19:31	911	909	91.3811
19:32	911	909	106.611
19:33	911	909	121.842
19:34	911	909	137.072
19:35	911	909	152.302
19:36	911	909	167.532
19:37	911	909	182.762
19:38	911	909	197.992
19:39	911	909	213.223
19:40	911	909	228.453
19:41	911	909	243.683
19:42	911	909	258.913
19:43	911	909	274.143
19:44	911	909	289.374
19:45	911	909	304.604
19:46	911	909	319.834
19:47	911	909	335.064
19:48	911	909	350.294
19:49	911	909	365.525
19:50	911	909	380.755
19:51	911	909	395.985
19:52	909	1286	0
19:53	909	1286	15.2302
19:54	909	1286	30.4604
19:55	909	1286	45.6906
19:56	909	1286	60.9208
19:57	909	1286	76.1509
19:58	909	1286	91.3811
19:59	909	1286	106.611
20:0	909	1286	121.842
20:1	909	1286	137.072
20:2	909	1286	152.302
20:3	909	1286	167.532
20:4	909	1286	182.762
20:5	909	1286	197.992
20:6	909	1286	213.223
20:7	909	1286	228.453
20:8	909	1286	243.683
20:9	909	1286	258.913
20:10	909	1286	274.143
20:11	909	1286	289.374
20:12	909	1286	304.604
20:13	909	1286	319.834
20:14	909	1286	335.064
20:15	909	1286	350.294
20:16	909	1286	365.525
20:17	909	1286	380.755
20:18	909	1286	395.985
20:19	909	1286	411.215
20:20	909	1286	426.445
20:21	909	1286	441.675
20:22	909	1286	456.906
20:23	909	1286	472.136
20:24	909	1286	487.366
20:25	909	1286	502.596
20:26	909	1286	517.826
20:27	909	1286	533.057
20:28	909	1286	548.287
20:29	909	1286	563.517
20:30	909	1286	578.747
20:31	909	1286	593.977
20:32	909	1286	609.208
20:33	909	1286	624.438
20:34	909	1286	639.668
20:35	909	1286	654.898
20:36	909	1286	670.128
20:37	909	1286	685.359
20:38	909	1286	700.589
20:39	909	1286	715.819
20:40	909	1286	731.049
20:41	909	1286	746.279
20:42	909	1286	761.509
20:43	909	1286	776.74
20:44	909	1286	791.97
20:45	909	1286	807.2
20:46	909	1286	822.43
20:47	909	1286	837.66
20:48	909	1286	852.891
20:49	909	1286	868.121
20:50	909	1286	883.351
20:51	909	1286	898.581
20:52	909	1286	913.811
